DEMANDA_TOTAL;FACTOR_SOLAR;FACTOR_EOLICO;POTENCIA_SOLAR;POTENCIA_EOLICA;DEMANDA_RESIDUAL;DEMANDA_RESIDUAL_POSITIVA
1174;0;0.073717486;0;110.576229;1063.423771;1063.423771
1133;0;0.086908463;0;130.3626945;1002.637306;1002.637306
1140;0;0.08920558;0;133.80837;1006.19163;1006.19163
1183;0;0.081747501;0;122.6212515;1060.378749;1060.378749
1295;0;0.067813705;0;101.7205575;1193.279443;1193.279443
1445;0.000228027;0.067630455;0.05700675;101.4456825;1343.497311;1343.497311
1541;0.114107769;0.084496416;28.52694225;126.744624;1385.728434;1385.728434
1637;0.36329279;0.082352645;90.8231975;123.5289675;1422.647835;1422.647835
1650;0.559201462;0.049998542;139.8003655;74.997813;1435.201822;1435.201822
1630;0.682135176;0.024477829;170.533794;36.7167435;1422.749463;1422.749463
1566;0.724274254;0.033707485;181.0685635;50.5612275;1334.370209;1334.370209
1521;0.731180963;0.066641689;182.7952408;99.9625335;1238.242226;1238.242226
1482;0.653943681;0.067895386;163.4859203;101.843079;1216.671001;1216.671001
1459;0.532829309;0.070882678;133.2073273;106.324017;1219.468656;1219.468656
1466;0.349261838;0.048895319;87.3154595;73.3429785;1305.341562;1305.341562
1540;0.041807178;0.037628493;10.4517945;56.4427395;1473.105466;1473.105466
1753;1.39E-06;0.036330849;0.0003475;54.4962735;1698.503379;1698.503379
1798;0;0.045511463;0;68.2671945;1729.732806;1729.732806
1820;0;0.056825021;0;85.2375315;1734.762469;1734.762469
1793;0;0.043751143;0;65.6267145;1727.373286;1727.373286
1710;0;0.035070863;0;52.6062945;1657.393706;1657.393706
1589;0;0.026576751;0;39.8651265;1549.134874;1549.134874
1436;0;0.059390918;0;89.086377;1346.913623;1346.913623
1256;0;0.052626723;0;78.9400845;1177.059916;1177.059916
1159;0;0.067942515;0;101.9137725;1057.086228;1057.086228
1105;0;0.068824192;0;103.236288;1001.763712;1001.763712
1085;0;0.065622237;0;98.4333555;986.5666445;986.5666445
1095;0;0.05897745;0;88.466175;1006.533825;1006.533825
1149;0;0.057065995;0;85.5989925;1063.401008;1063.401008
1224;0.000488959;0.047780524;0.12223975;71.670786;1152.206974;1152.206974
1304;0.132036176;0.047657374;33.009044;71.486061;1199.504895;1199.504895
1427;0.415204435;0.02197732;103.8011088;32.96598;1290.232911;1290.232911
1472;0.540509465;0.011430664;135.1273663;17.145996;1319.726638;1319.726638
1444;0.709403252;0.014545761;177.350813;21.8186415;1244.830546;1244.830546
1403;0.750134306;0.028647416;187.5335765;42.971124;1172.4953;1172.4953
1363;0.723937643;0.048096313;180.9844108;72.1444695;1109.87112;1109.87112
1325;0.666940422;0.060397933;166.7351055;90.5968995;1067.667995;1067.667995
1315;0.534285808;0.047938462;133.571452;71.907693;1109.520855;1109.520855
1332;0.329217413;0.030833869;82.30435325;46.2508035;1203.444843;1203.444843
1423;0.046195935;0.018875226;11.54898375;28.312839;1383.138177;1383.138177
1677;4.09E-06;0.016904846;0.0010225;25.357269;1651.641709;1651.641709
1733;0;0.013000791;0;19.5011865;1713.498814;1713.498814
1728;0;0.012590668;0;18.886002;1709.113998;1709.113998
1680;0;0.016206043;0;24.3090645;1655.690936;1655.690936
1597;0;0.022986434;0;34.479651;1562.520349;1562.520349
1506;0;0.030830371;0;46.2455565;1459.754444;1459.754444
1380;0;0.05120629;0;76.809435;1303.190565;1303.190565
1230;0;0.067603182;0;101.404773;1128.595227;1128.595227
1117;0;0.079154918;0;118.732377;998.267623;998.267623
1050;0;0.112545007;0;168.8175105;881.1824895;881.1824895
1024;0;0.15539138;0;233.08707;790.91293;790.91293
1018;0;0.136178564;0;204.267846;813.732154;813.732154
1032;0;0.165724068;0;248.586102;783.413898;783.413898
1078;0.000463805;0.099123676;0.11595125;148.685514;929.1985348;929.1985348
1131;0.121405143;0.070197938;30.35128575;105.296907;995.3518073;995.3518073
1234;0.306941121;0.093220293;76.73528025;139.8304395;1017.43428;1017.43428
1283;0.43251552;0.034963207;108.12888;52.4448105;1122.42631;1122.42631
1277;0.491011568;0.022254513;122.752892;33.3817695;1120.865339;1120.865339
1259;0.529405428;0.048175412;132.351357;72.263118;1054.385525;1054.385525
1238;0.550978892;0.070854021;137.744723;106.2810315;993.9742455;993.9742455
1214;0.500535233;0.08910207;125.1338083;133.653105;955.2130868;955.2130868
1219;0.470830766;0.1097706;117.7076915;164.6559;936.6364085;936.6364085
1253;0.338832942;0.095364256;84.7082355;143.046384;1025.245381;1025.245381
1345;0.041886466;0.144570044;10.4716165;216.855066;1117.673318;1117.673318
1561;8.77E-07;0.20143729;0.00021925;302.155935;1258.843846;1258.843846
1635;0;0.358980201;0;538.4703015;1096.529699;1096.529699
1682;0;0.550398718;0;825.598077;856.401923;856.401923
1671;0;0.56496301;0;847.444515;823.555485;823.555485
1602;0;0.525349904;0;788.024856;813.975144;813.975144
1486;0;0.723569735;0;1085.354603;400.6453975;400.6453975
1315;0;0.734559633;0;1101.83945;213.1605505;213.1605505
1184;0;0.743341422;0;1115.012133;68.987867;68.987867
1098;0;0.640806413;0;961.2096195;136.7903805;136.7903805
1060;0;0.515637021;0;773.4555315;286.5444685;286.5444685
1059;0;0.481149881;0;721.7248215;337.2751785;337.2751785
1103;0;0.51213225;0;768.198375;334.801625;334.801625
1233;0;0.519049167;0;778.5737505;454.4262495;454.4262495
1448;0.000296298;0.282435253;0.0740745;423.6528795;1024.273046;1024.273046
1520;0.075687897;0.214245807;18.92197425;321.3687105;1179.709315;1179.709315
1611;0.223227401;0.2037247;55.80685025;305.58705;1249.6061;1249.6061
1658;0.469814795;0.238877697;117.4536988;358.3165455;1182.229756;1182.229756
1679;0.72575333;0.179793046;181.4383325;269.689569;1227.872099;1227.872099
1649;0.547990912;0.141026997;136.997728;211.5404955;1300.461777;1300.461777
1611;0.534774089;0.138769573;133.6935223;208.1543595;1269.152118;1269.152118
1569;0.569611142;0.129136657;142.4027855;193.7049855;1232.892229;1232.892229
1540;0.44469587;0.151980887;111.1739675;227.9713305;1200.854702;1200.854702
1538;0.176924169;0.300515979;44.23104225;450.7739685;1042.994989;1042.994989
1619;0.065031242;0.330033691;16.2578105;495.0505365;1107.691653;1107.691653
1825;1.46E-05;0.531352906;0.00365;797.029359;1027.966991;1027.966991
1883;0;0.607176036;0;910.764054;972.235946;972.235946
1918;0;0.638245013;0;957.3675195;960.6324805;960.6324805
1893;0;0.781063163;0;1171.594745;721.4052555;721.4052555
1787;0;0.767953848;0;1151.930772;635.069228;635.069228
1622;0;0.874174192;0;1311.261288;310.738712;310.738712
1442;0;0.882088529;0;1323.132794;118.8672065;118.8672065
1261;0;0.830118829;0;1245.178244;15.8217565;15.8217565
1151;0;0.812366902;0;1218.550353;-67.550353;0
1112;0;0.791914848;0;1187.872272;-75.872272;0
1111;0;0.861092345;0;1291.638518;-180.6385175;0
1150;0;0.755053723;0;1132.580585;17.4194155;17.4194155
1288;0;0.72701871;0;1090.528065;197.471935;197.471935
1504;0.001065698;0.638946889;0.2664245;958.4203335;545.313242;545.313242
1600;0.19498241;0.649899124;48.7456025;974.848686;576.4057115;576.4057115
1699;0.408503413;0.469836286;102.1258533;704.754429;892.1197178;892.1197178
1728;0.528625044;0.366462471;132.156261;549.6937065;1046.150033;1046.150033
1724;0.650968234;0.346562353;162.7420585;519.8435295;1041.414412;1041.414412
1666;0.719005291;0.411240974;179.7513228;616.861461;869.3872163;869.3872163
1617;0.768390097;0.338361227;192.0975243;507.5418405;917.3606353;917.3606353
1566;0.684645377;0.244374466;171.1613443;366.561699;1028.276957;1028.276957
1535;0.551155994;0.261747359;137.7889985;392.6210385;1004.589963;1004.589963
1537;0.377953455;0.301236602;94.48836375;451.854903;990.6567333;990.6567333
1611;0.04752165;0.378529078;11.8804125;567.793617;1031.325971;1031.325971
1825;6.23E-06;0.628668223;0.0015575;943.0023345;881.996108;881.996108
1892;0;0.855167988;0;1282.751982;609.248018;609.248018
1923;0;0.902133824;0;1353.200736;569.799264;569.799264
1899;0;0.882254379;0;1323.381569;575.6184315;575.6184315
1800;0;0.860851987;0;1291.277981;508.7220195;508.7220195
1653;0;0.871442044;0;1307.163066;345.836934;345.836934
1452;0;0.868280496;0;1302.420744;149.579256;149.579256
1261;0;0.825472766;0;1238.209149;22.790851;22.790851
1155;0;0.836927236;0;1255.390854;-100.390854;0
1116;0;0.819631878;0;1229.447817;-113.447817;0
1114;0;0.663935712;0;995.903568;118.096432;118.096432
1140;0;0.580709967;0;871.0649505;268.9350495;268.9350495
1265;0;0.570908196;0;856.362294;408.637706;408.637706
1488;0.000191901;0.583420912;0.04797525;875.131368;612.8206568;612.8206568
1577;0.107732548;0.554097154;26.933137;831.145731;718.921132;718.921132
1644;0.317664238;0.412541456;79.4160595;618.812184;945.7717565;945.7717565
1656;0.578831025;0.187026947;144.7077563;280.5404205;1230.751823;1230.751823
1634;0.697134269;0.067508564;174.2835673;101.262846;1358.453587;1358.453587
1581;0.743969105;0.035493058;185.9922763;53.239587;1341.768137;1341.768137
1553;0.732156387;0.016004289;183.0390968;24.0064335;1345.95447;1345.95447
1519;0.629768395;0.011789299;157.4420988;17.6839485;1343.873953;1343.873953
1491;0.296698502;0.026237283;74.1746255;39.3559245;1377.46945;1377.46945
1504;0.262474198;0.017864798;65.6185495;26.797197;1411.584254;1411.584254
1564;0.03002503;0.034748926;7.5062575;52.123389;1504.370354;1504.370354
1771;2.78E-06;0.063159823;0.000695;94.7397345;1676.259571;1676.259571
1835;0;0.071319089;0;106.9786335;1728.021367;1728.021367
1873;0;0.078301284;0;117.451926;1755.548074;1755.548074
1840;0;0.133968432;0;200.952648;1639.047352;1639.047352
1759;0;0.159393073;0;239.0896095;1519.910391;1519.910391
1603;0;0.239578044;0;359.367066;1243.632934;1243.632934
1409;0;0.257296004;0;385.944006;1023.055994;1023.055994
1245;0;0.258544234;0;387.816351;857.183649;857.183649
1130;0;0.107137166;0;160.705749;969.294251;969.294251
1095;0;0.078720149;0;118.0802235;976.9197765;976.9197765
1090;0;0.095339493;0;143.0092395;946.9907605;946.9907605
1130;0;0.107052866;0;160.579299;969.420701;969.420701
1256;0;0.095883931;0;143.8258965;1112.174104;1112.174104
1466;0.000108257;0.058929965;0.02706425;88.3949475;1377.577988;1377.577988
1552;0.072663072;0.054784425;18.165768;82.1766375;1451.657595;1451.657595
1631;0.303354437;0.047097984;75.83860925;70.646976;1484.514415;1484.514415
1669;0.474324445;0.049022257;118.5811113;73.5333855;1476.885503;1476.885503
1680;0.540244015;0.037137826;135.0610038;55.706739;1489.232257;1489.232257
1643;0.554066919;0.040499603;138.5167298;60.7494045;1443.733866;1443.733866
1604;0.487349041;0.051358897;121.8372603;77.0383455;1405.124394;1405.124394
1572;0.5230912;0.054370901;130.7728;81.5563515;1359.670849;1359.670849
1541;0.336493599;0.052948696;84.12339975;79.423044;1377.453556;1377.453556
1534;0.284398467;0.066295707;71.09961675;99.4435605;1363.456823;1363.456823
1603;0.052606608;0.081949341;13.151652;122.9240115;1466.924337;1466.924337
1776;4.37E-07;0.10901508;0.00010925;163.52262;1612.477271;1612.477271
1826;0;0.135170681;0;202.7560215;1623.243979;1623.243979
1845;0;0.279338379;0;419.0075685;1425.992432;1425.992432
1821;0;0.546647274;0;819.970911;1001.029089;1001.029089
1728;0;0.67709272;0;1015.63908;712.36092;712.36092
1593;0;0.775141241;0;1162.711862;430.2881385;430.2881385
1417;0;0.710826979;0;1066.240469;350.7595315;350.7595315
1235;0;0.833292121;0;1249.938182;-14.9381815;0
1146;0;0.674891171;0;1012.336757;133.6632435;133.6632435
1103;0;0.671714676;0;1007.572014;95.427986;95.427986
1095;0;0.701925392;0;1052.888088;42.111912;42.111912
1128;0;0.645739399;0;968.6090985;159.3909015;159.3909015
1258;0;0.705616046;0;1058.424069;199.575931;199.575931
1412;0.000162716;0.68705966;0.040679;1030.58949;381.369831;381.369831
1509;0.086654736;0.688914001;21.663684;1033.371002;453.9653145;453.9653145
1609;0.297651699;0.612187923;74.41292475;918.2818845;616.3051908;616.3051908
1618;0.467838965;0.421689776;116.9597413;632.534664;868.5055948;868.5055948
1600;0.51758668;0.188338348;129.39667;282.507522;1188.095808;1188.095808
1556;0.521082588;0.146749794;130.270647;220.124691;1205.604662;1205.604662
1528;0.518967685;0.121364251;129.7419213;182.0463765;1216.211702;1216.211702
1506;0.39503296;0.104969277;98.75824;157.4539155;1249.787845;1249.787845
1484;0.324502554;0.059433837;81.1256385;89.1507555;1313.723606;1313.723606
1484;0.120971516;0.092971297;30.242879;139.4569455;1314.300176;1314.300176
1564;0.018885103;0.17777309;4.72127575;266.659635;1292.619089;1292.619089
1738;0;0.28297872;0;424.46808;1313.53192;1313.53192
1761;0;0.308395424;0;462.593136;1298.406864;1298.406864
1757;0;0.372143218;0;558.214827;1198.785173;1198.785173
1732;0;0.546428291;0;819.6424365;912.3575635;912.3575635
1639;0;0.733539669;0;1100.309504;538.6904965;538.6904965
1517;0;0.675615607;0;1013.423411;503.5765895;503.5765895
1373;0;0.453753288;0;680.629932;692.370068;692.370068
1212;0;0.671550848;0;1007.326272;204.673728;204.673728
1105;0;0.594864091;0;892.2961365;212.7038635;212.7038635
1049;0;0.436856227;0;655.2843405;393.7156595;393.7156595
1032;0;0.354322444;0;531.483666;500.516334;500.516334
1040;0;0.272493884;0;408.740826;631.259174;631.259174
1059;0;0.396700718;0;595.051077;463.948923;463.948923
1128;0;0.417195081;0;625.7926215;502.2073785;502.2073785
1184;0.006789058;0.178224633;1.6972645;267.3369495;914.965786;914.965786
1313;0.023604151;0.178749968;5.90103775;268.124952;1038.97401;1038.97401
1389;0.020463725;0.313251932;5.11593125;469.877898;914.0061708;914.0061708
1430;0.033890254;0.408338125;8.4725635;612.5071875;809.020249;809.020249
1459;0.046016524;0.449744257;11.504131;674.6163855;772.8794835;772.8794835
1460;0.055628161;0.349466205;13.90704025;524.1993075;921.8936523;921.8936523
1463;0.061266043;0.449452942;15.31651075;674.179413;773.5040763;773.5040763
1453;0.049084664;0.728787524;12.271166;1093.181286;347.547548;347.547548
1467;0.021979081;0.791900186;5.49477025;1187.850279;273.6549508;273.6549508
1579;0.00393712;0.797827825;0.98428;1196.741738;381.2739825;381.2739825
1725;0;0.842975372;0;1264.463058;460.536942;460.536942
1734;0;0.848353881;0;1272.530822;461.4691785;461.4691785
1721;0;0.887105055;0;1330.657583;390.3424175;390.3424175
1671;0;0.920487913;0;1380.73187;290.2681305;290.2681305
1562;0;0.734847575;0;1102.271363;459.7286375;459.7286375
1463;0;0.656977673;0;985.4665095;477.5334905;477.5334905
1357;0;0.767535443;0;1151.303165;205.6968355;205.6968355
1217;0;0.644952425;0;967.4286375;249.5713625;249.5713625
1108;0;0.626361361;0;939.5420415;168.4579585;168.4579585
1036;0;0.72713266;0;1090.69899;-54.69899;0
999;0;0.793570483;0;1190.355725;-191.3557245;0
994;0;0.896390586;0;1344.585879;-350.585879;0
1006;0;0.877774029;0;1316.661044;-310.6610435;0
1031;0;0.823838477;0;1235.757716;-204.7577155;0
1069;0.006303673;0.855989882;1.57591825;1283.984823;-216.5607413;0
1197;0.014436025;0.744447506;3.60900625;1116.671259;76.71973475;76.71973475
1303;0.039819362;0.721502857;9.9548405;1082.254286;210.790874;210.790874
1382;0.056599164;0.782409641;14.149791;1173.614462;194.2357475;194.2357475
1417;0.046584504;0.816722616;11.646126;1225.083924;180.26995;180.26995
1422;0.037323534;0.687531043;9.3308835;1031.296565;381.372552;381.372552
1423;0.039626954;0.622806075;9.9067385;934.2091125;478.884149;478.884149
1423;0.023579282;0.863933279;5.8948205;1295.899919;121.205261;121.205261
1424;0.016511526;0.901620549;4.1278815;1352.430824;67.441295;67.441295
1488;0.000573825;0.909910355;0.14345625;1364.865533;122.9910113;122.9910113
1605;0;0.890457178;0;1335.685767;269.314233;269.314233
1643;0;0.912214676;0;1368.322014;274.677986;274.677986
1663;0;0.947462931;0;1421.194397;241.8056035;241.8056035
1618;0;0.939205543;0;1408.808315;209.1916855;209.1916855
1570;0;0.860165657;0;1290.248486;279.7515145;279.7515145
1464;0;0.707653546;0;1061.480319;402.519681;402.519681
1366;0;0.732172192;0;1098.258288;267.741712;267.741712
1201;0;0.613933235;0;920.8998525;280.1001475;280.1001475
1092;0;0.48447382;0;726.71073;365.28927;365.28927
1035;0;0.407636981;0;611.4554715;423.5445285;423.5445285
1037;0;0.41872663;0;628.089945;408.910055;408.910055
1051;0;0.385487929;0;578.2318935;472.7681065;472.7681065
1155;0;0.668349295;0;1002.523943;152.4760575;152.4760575
1273;0;0.585543814;0;878.315721;394.684279;394.684279
1393;0.000612179;0.295513573;0.15304475;443.2703595;949.5765958;949.5765958
1539;0.007614611;0.230517169;1.90365275;345.7757535;1191.320594;1191.320594
1590;0.025024039;0.214181993;6.25600975;321.2729895;1262.471001;1262.471001
1657;0.050968525;0.199195439;12.74213125;298.7931585;1345.46471;1345.46471
1648;0.063648677;0.181113548;15.91216925;271.670322;1360.417509;1360.417509
1639;0.065110357;0.211911534;16.27758925;317.867301;1304.85511;1304.85511
1625;0.062612069;0.222195118;15.65301725;333.292677;1276.054306;1276.054306
1594;0.048977965;0.272959408;12.24449125;409.439112;1172.316397;1172.316397
1572;0.020477776;0.265242167;5.119444;397.8632505;1169.017306;1169.017306
1656;0.001015554;0.267560307;0.2538885;401.3404605;1254.405651;1254.405651
1690;0;0.129316037;0;193.9740555;1496.025945;1496.025945
1726;0;0.085009579;0;127.5143685;1598.485632;1598.485632
1726;0;0.082199451;0;123.2991765;1602.700824;1602.700824
1691;0;0.082995965;0;124.4939475;1566.506053;1566.506053
1618;0;0.10107424;0;151.61136;1466.38864;1466.38864
1479;0;0.098733251;0;148.0998765;1330.900124;1330.900124
1321;0;0.087132582;0;130.698873;1190.301127;1190.301127
1151;0;0.097671498;0;146.507247;1004.492753;1004.492753
1054;0;0.080329978;0;120.494967;933.505033;933.505033
1006;0;0.111195683;0;166.7935245;839.2064755;839.2064755
996;0;0.088863972;0;133.295958;862.704042;862.704042
1016;0;0.082752266;0;124.128399;891.871601;891.871601
1110;0;0.028492508;0;42.738762;1067.261238;1067.261238
1243;0.000218322;0.035874236;0.0545805;53.811354;1189.134066;1189.134066
1359;0.05954958;0.029915786;14.887395;44.873679;1299.238926;1299.238926
1474;0.071910706;0.038863836;17.9776765;58.295754;1397.72657;1397.72657
1553;0.179943401;0.014157378;44.98585025;21.236067;1486.778083;1486.778083
1595;0.436015125;0.037154578;109.0037813;55.731867;1430.264352;1430.264352
1574;0.296865221;0.040806647;74.21630525;61.2099705;1438.573724;1438.573724
1552;0.133067768;0.038581028;33.266942;57.871542;1460.861516;1460.861516
1515;0.202450284;0.035774106;50.612571;53.661159;1410.72627;1410.72627
1470;0.072585907;0.040082585;18.14647675;60.1238775;1391.729646;1391.729646
1469;0.028449891;0.026061789;7.11247275;39.0926835;1422.794844;1422.794844
1537;0.005000957;0.037935217;1.25023925;56.9028255;1478.846935;1478.846935
1678;0;0.092357865;0;138.5367975;1539.463203;1539.463203
1712;0;0.050803424;0;76.205136;1635.794864;1635.794864
1723;0;0.025009526;0;37.514289;1685.485711;1685.485711
1694;0;0.039672411;0;59.5086165;1634.491384;1634.491384
1646;0;0.021579553;0;32.3693295;1613.630671;1613.630671
1511;0;0.020773494;0;31.160241;1479.839759;1479.839759
1336;0;0.040239208;0;60.358812;1275.641188;1275.641188
1169;0;0.079492616;0;119.238924;1049.761076;1049.761076
1069;0;0.06422768;0;96.34152;972.65848;972.65848
1019;0;0.073114364;0;109.671546;909.328454;909.328454
